--------- beginning of main
04-23 11:23:41.680   874  2062 D NetworkMonitor/100: PROBE_DNS www.google.com 21ms OK 162.125.80.5,2001::1f0d:5528
04-23 11:24:00.806   942   942 D Telephony: Adding GSM connection to conference controller: [TelephonyConnection objId:243402796 telecomCallID:TC@1_1 type:gsm state:RINGING capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO] properties:[Properties:] address:[rWg7mA4P8gWccIHTj_uBeLXPPDY] originalConnection: callId: TC@1_1 isExternal: N incoming: true state: INCOMING post dial state: NOT_STARTED partOfConf:N confSupported:Y isAdhocConf:N]
04-23 11:24:00.806   942   942 W Telephony: TelephonyConferenceController: add - connection already tracked; connection=[TelephonyConnection objId:243402796 telecomCallID:TC@1_1 type:gsm state:RINGING capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO] properties:[Properties:] address:[rWg7mA4P8gWccIHTj_uBeLXPPDY] originalConnection: callId: TC@1_1 isExternal: N incoming: true state: INCOMING post dial state: NOT_STARTED partOfConf:N confSupported:Y isAdhocConf:N]
04-23 11:24:00.806   942   942 D Telephony: Removing connection from IMS conference controller: [TelephonyConnection objId:243402796 telecomCallID:TC@1_1 type:gsm state:RINGING capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO] properties:[Properties:] address:[rWg7mA4P8gWccIHTj_uBeLXPPDY] originalConnection: callId: TC@1_1 isExternal: N incoming: true state: INCOMING post dial state: NOT_STARTED partOfConf:N confSupported:Y isAdhocConf:N]
04-23 11:24:00.806   942   942 D Telephony: ImsConferenceController: remove - connection not tracked; connection=[TelephonyConnection objId:243402796 telecomCallID:TC@1_1 type:gsm state:RINGING capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO] properties:[Properties:] address:[rWg7mA4P8gWccIHTj_uBeLXPPDY] originalConnection: callId: TC@1_1 isExternal: N incoming: true state: INCOMING post dial state: NOT_STARTED partOfConf:N confSupported:Y isAdhocConf:N]
04-23 11:24:00.807   942   942 D Telephony: TelephonyConferenceController: Recalculate conference calls null [].
04-23 11:24:00.807   942   942 D Telephony: Is there a match for all connections in connection service true
04-23 11:24:00.807   942   942 D Telephony: not enough connections to be a conference!
04-23 11:24:00.807   942   942 V Telephony: TelephonyConferenceController: recalculateConferenceable : 1
04-23 11:24:00.807   942   942 D Telephony: TelephonyConferenceController: recalc - 2 [TelephonyConnection objId:243402796 telecomCallID:TC@1_1 type:gsm state:RINGING capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO] properties:[Properties:] address:[rWg7mA4P8gWccIHTj_uBeLXPPDY] originalConnection: callId: TC@1_1 isExternal: N incoming: true state: INCOMING post dial state: NOT_STARTED partOfConf:N confSupported:Y isAdhocConf:N] supportsConf? true
04-23 11:24:00.808   942   942 V Telephony: conferenceable: 0
04-23 11:24:00.808   942   942 D Telephony: Removing connection from IMS conference controller: [TelephonyConnection objId:243402796 telecomCallID:TC@1_1 type:gsm state:RINGING capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO] properties:[Properties:] address:[rWg7mA4P8gWccIHTj_uBeLXPPDY] originalConnection: callId: TC@1_1 isExternal: N incoming: true state: INCOMING post dial state: NOT_STARTED partOfConf:N confSupported:Y isAdhocConf:N]
04-23 11:24:00.809   942   942 D Telephony: ImsConferenceController: remove - connection not tracked; connection=[TelephonyConnection objId:243402796 telecomCallID:TC@1_1 type:gsm state:RINGING capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO] properties:[Properties:] address:[rWg7mA4P8gWccIHTj_uBeLXPPDY] originalConnection: callId: TC@1_1 isExternal: N incoming: true state: INCOMING post dial state: NOT_STARTED partOfConf:N confSupported:Y isAdhocConf:N]
04-23 11:24:00.809   942   942 D Telephony: buildConnectionCapabilities: isHoldable = false State = 2 capabilities = 262144
04-23 11:24:00.810   942   942 D TelecomFramework: TelephonyConnectionService: createConnection, connection: [TelephonyConnection objId:243402796 telecomCallID:TC@1_1 type:gsm state:RINGING capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO] properties:[Properties:] address:[rWg7mA4P8gWccIHTj_uBeLXPPDY] originalConnection: callId: TC@1_1 isExternal: N incoming: true state: INCOMING post dial state: NOT_STARTED partOfConf:N confSupported:Y isAdhocConf:N]: (SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR(cap/cast)@E-AG8_0_0_0
04-23 11:24:00.810   942   942 D TelecomFramework: ConnectionServiceAdapter: onPhoneAccountChanged TC@1_1: (SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR(cap/cast)@E-AG8_0_0_0
04-23 11:24:00.811   533  2020 D Telecom : Logging: START_EXTERNAL_SESSION
04-23 11:24:00.812   533  2020 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->(SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR(cap/cast)@E-E-AG8_0_0_0_0: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)(cap/cast)@E-E-AG8_0_0_0
04-23 11:24:00.812   533  2020 V Telecom : Logging: CONTINUE_SUBSESSION: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.oPAC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.812   942   942 D Telephony: topHoldableCount = 1
04-23 11:24:00.812   533  2020 V Telecom : Logging: END_SUBSESSION (dur: 0 mS): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.oPAC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.812   942   942 D Telephony: buildConnectionCapabilities: isHoldable = true State = 2 capabilities = 262144
04-23 11:24:00.812   942   942 V TelecomFramework: TelephonyConnectionService: createConnection, number: 6505551212, state: RINGING, capabilities: [Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO], properties: [Properties:]: (SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR(cap/cast)@E-AG8_0_0_0
04-23 11:24:00.812   942   942 D TelecomFramework: TelephonyConnectionService: createConnection, calling handleCreateConnectionSuccessful TC@1_1: (SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR(cap/cast)@E-AG8_0_0_0
04-23 11:24:00.812   533  2020 D Telecom : Logging: END_SESSION (dur: 0 ms): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)(cap/cast)@E-E-AG8_0_0_0
04-23 11:24:00.816   533  2020 D Telecom : Logging: START_EXTERNAL_SESSION
04-23 11:24:00.816   533  2020 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->(SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR(cap/cast)@E-E-AG8_0_0_0_0: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)(cap/cast)@E-E-AG8_0_0_0
04-23 11:24:00.816   533  2020 V Telecom : Logging: CONTINUE_SUBSESSION: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.817   533  2020 D Telecom : ConnectionServiceWrapper: CS -> TC[cap]: handleCreateConnectionComplete TC@1_1: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.817   533  2020 V Telecom : Call: handleCreateConnectionSuccessful ParcelableConnection [act:ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, 89014103211118510720, UserHandle{0}], state:2, capabilities:[Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO], properties:[Properties:], extras:Bundle[mParcelledData.dataSize=196], parent:null, callDirection:-1: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.817   942   942 V TelecomFramework: Logging: END_SUBSESSION (dur: 45 mS): (SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR(cap/cast)@E-AG8_0_0_0
04-23 11:24:00.817   533  2020 V Telecom : Call: setConnectionCapabilities: [Capabilities: CAPABILITY_SUPPORT_HOLD CAPABILITY_MUTE CAPABILITY_CANNOT_DOWNGRADE_VIDEO_TO_AUDIO CAPABILITY_SPEED_UP_MT_AUDIO]: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.817   533  2020 I Telecom : Event: RecordEntry TC@1: CAPABILITY_CHANGE, Current: [[ sup_hld mut !v2a spd_aud]], Removed [[]], Added [[ sup_hld mut !v2a spd_aud]]: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.817   533  2020 V Telecom : Call: setConnectionProperties: [Properties:]: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.817   533  2020 D Telecom : InCallController: onIsVoipAudioModeChanged [Call id=TC@1, state=NEW, tpac=ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, 89014103211118510720, UserHandle{0}, cmgr=ComponentInfo{com.android.phone/com.android.services.telephony.TelephonyConnectionService}, 89014103211118510720, UserHandle{0}, handle=tel:6505551212, vidst=A, childs(0), has_parent(false), cap=[ sup_hld mut !v2a spd_aud], prop=[]]: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.817   533  2020 V Telecom : Call: setVideoProvider: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.818   533  2020 D Telecom : Call: setVideoState: videoState=Audio Only defaulted to audio (video not supported): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.818   533  2020 D Telecom : TelecomAnalytics: adding callTechnology for call TC@1: 2: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.818   533  2020 D Telecom : CallsManager: onSuccessfulIncomingCall: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.817   942   942 D TelecomFramework: Logging: END_SESSION (dur: 59 ms): (SBC.oSC)(cap/cast)@E-AG8
04-23 11:24:00.820   942   942 D TelecomFramework: : remote connection services found: []
04-23 11:24:00.820   942   942 D Telephony: updateExtras extras: null
04-23 11:24:00.826   533  2020 V Telecom : Logging: CREATE_SUBSESSION (Invisible subsession): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.826   533  2020 V Telecom : Logging: CONTINUE_SUBSESSION (Invisible Subsession) with Method TSI.gDDP: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.826   533  2020 V Telecom : Logging: END_SUBSESSION (Invisible Subsession) (dur: 0 ms): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.832   533  2020 W Telecom : AppLabelProxy: Could not determine app label. Package name is null: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.833   533  2020 I Telecom : AppLabelProxy: package com.android.dialer: name is Phone: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.833   533  2020 I Telecom : Event: RecordEntry TC@1: FILTERING_INITIATED, null: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.833   533  2020 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0_1: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.834   533  2020 I Telecom : IncomingCallFilterGraph: Filter com.android.server.telecom.callfiltering.CallFilter@f062500 scheduled.: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.834   533  2020 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0_2: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.834   533  2020 D Telecom : ConnectionServiceWrapper: TC -> CS[cap]: createConnectionComplete TC@1_1: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.835   942  1179 D TelecomFramework: Logging: START_EXTERNAL_SESSION
04-23 11:24:00.835   533  2020 V Telecom : Logging: END_SUBSESSION (dur: 18 mS): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-AG8_0_0_0_0
04-23 11:24:00.835   942  1179 V TelecomFramework: Logging: CREATE_SUBSESSION (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)->((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC(cap/cast)@E-E-E-AG8_0_0_0_0_0: (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)(cap/cast)@E-E-E-AG8_0_0_0_0
04-23 11:24:00.835   942  1179 V TelecomFramework: Logging: CONTINUE_SUBSESSION: (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)->CS.crCoC(cap/cast)@E-E-E-AG8_0_0_0_0_0
04-23 11:24:00.835   942  1179 V TelecomFramework: Logging: CREATE_SUBSESSION (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)->CS.crCoC->CS.crCoC(cap/cast)@E-E-E-AG8_0_0_0_0_0_0: (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)->CS.crCoC(cap/cast)@E-E-E-AG8_0_0_0_0_0
04-23 11:24:00.836   533  2081 V Telecom : Logging: CONTINUE_SUBSESSION: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1
04-23 11:24:00.836   942  1179 V TelecomFramework: Logging: END_SUBSESSION (dur: 0 mS): (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)->CS.crCoC(cap/cast)@E-E-E-AG8_0_0_0_0_0
04-23 11:24:00.836   533  2081 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1
04-23 11:24:00.836   942   942 V TelecomFramework: Logging: CONTINUE_SUBSESSION: (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)->CS.crCoC->H.CS.crCoC(cap/cast)@E-E-E-AG8_0_0_0_0_0_0
04-23 11:24:00.836   533  2081 V Telecom : Logging: END_SUBSESSION (dur: 1 mS): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1
04-23 11:24:00.836   942   942 I TelecomFramework: TelephonyConnectionService: notifyCreateConnectionComplete TC@1_1: (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)->CS.crCoC->H.CS.crCoC(cap/cast)@E-E-E-AG8_0_0_0_0_0_0
04-23 11:24:00.836   533  2081 V Telecom : Logging: CONTINUE_SUBSESSION: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0
04-23 11:24:00.836   942   942 V TelecomFramework: Logging: END_SUBSESSION (dur: 0 mS): (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)->CS.crCoC->H.CS.crCoC(cap/cast)@E-E-E-AG8_0_0_0_0_0_0
04-23 11:24:00.836   533  2081 I Telecom : IncomingCallFilterGraph: Filter com.android.server.telecom.callfiltering.CallFilter@f062500 done, result: [Allow, logged, notified].: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0
04-23 11:24:00.836   942   942 D TelecomFramework: Logging: END_SESSION (dur: 1 ms): (((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC)(cap/cast)@E-E-E-AG8_0_0_0_0
04-23 11:24:00.836   533  2081 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_0: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0
04-23 11:24:00.836   533  2081 I Telecom : IncomingCallFilterGraph: Filter com.android.server.telecom.callfiltering.DirectToVoicemailFilter@9a3437e scheduled.: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0
04-23 11:24:00.836   533  2081 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_1: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0
04-23 11:24:00.836   533  2081 I Telecom : IncomingCallFilterGraph: Filter com.android.server.telecom.callfiltering.BlockCheckerFilter@a8850df scheduled.: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0
04-23 11:24:00.837   533  2081 V Telecom : Logging: END_SUBSESSION (dur: 0 mS): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0
04-23 11:24:00.837   533  2081 V Telecom : Logging: CONTINUE_SUBSESSION: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_0
04-23 11:24:00.837   533  2081 I Telecom : Event: RecordEntry TC@1: DIRECT_TO_VM_INITIATED, null: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_0
04-23 11:24:00.838   533  2081 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_0_0: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_0
04-23 11:24:00.838   533  2081 V Telecom : Logging: END_SUBSESSION (dur: 1 mS): ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_0
04-23 11:24:00.838   533  2081 V Telecom : Logging: CONTINUE_SUBSESSION: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_1
04-23 11:24:00.839   533  2081 I Telecom : Event: RecordEntry TC@1: BLOCK_CHECK_INITIATED, null: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF(cap/cast)@E-E-AG8_0_0_0_0_1_0_1
04-23 11:24:00.840   533   533 V Telecom : Logging: CONTINUE_SUBSESSION: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF->CILH.sL(cap/cast)@E-E-AG8_0_0_0_0_1_0_0_0
04-23 11:24:00.840   533   533 V Telecom : Logging: CREATE_SUBSESSION ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF->CILH.sL->CILH.sL(cap/cast)@E-E-AG8_0_0_0_0_1_0_0_0_0: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF->CILH.sL(cap/cast)@E-E-AG8_0_0_0_0_1_0_0_0
04-23 11:24:00.840   533   533 I Telecom : TelecomSystem: CallerInfoAsyncQuery.startQuery number=6505551212 cookie=((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF->CILH.sL->CILH.sL(cap/cast)@E-E-AG8_0_0_0_0_1_0_0_0_0: ((SBC.oSC)->CS.crCo->H.CS.crCo->H.CS.crCo.pICR)->CSW.hCCC->ICFG.sF->ICFG.sF->ICFG.sF->CILH.sL(cap/cast)@E-E-AG8_0_0_0_0_1_0_0_0
04-23 11:24:00.841   942  1179 D SubscriptionController: [getDefaultVoiceSubId] subId=1
04-23 11:24:00.844   942  1179 D SubscriptionController: [getDefaultVoiceSubId] subId=1
04-23 11:24:00.844   942  1179 D SubscriptionController: [getDefaultSubId] isVoiceCapable subId=1
04-23 11:24:00.844   942  1179 D SubscriptionController: [isActiveSubId]- true
04-23 11:24:00.844   942  1179 V SubscriptionController: [getDefaultSubId]- value = 1
04-23 11:24:00.844   942  1179 D SubscriptionController: StackTrace - [getPhoneId] subId=1
04-23 11:24:00.844   942  1179 D SubscriptionController: com.android.internal.telephony.SubscriptionController.getPhoneId(SubscriptionController.java:2347)
04-23 11:24:00.844   942  1179 D SubscriptionController: com.android.phone.PhoneInterfaceManager.getPhone(PhoneInterfaceManager.java:1705)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.phone.PhoneInterfaceManager.getDefaultPhone(PhoneInterfaceManager.java:1671)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.phone.PhoneInterfaceManager.isEmergencyNumber(PhoneInterfaceManager.java:7845)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.internal.telephony.ITelephony$Stub.onTransact(ITelephony.java:6626)
04-23 11:24:00.845   942  1179 D SubscriptionController: android.os.Binder.execTransactInternal(Binder.java:1159)
04-23 11:24:00.845   942  1179 D SubscriptionController: android.os.Binder.execTransact(Binder.java:1123)
04-23 11:24:00.845   942  1179 D SubscriptionController: [getPhoneId]- found subId=1 phoneId=0
04-23 11:24:00.845   942  1179 D SubscriptionController: StackTrace - [getSubId]+ slotIndex=0
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.internal.telephony.SubscriptionController.getSubId(SubscriptionController.java:2299)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.internal.telephony.SubscriptionController.getSubIdUsingPhoneId(SubscriptionController.java:2694)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.internal.telephony.Phone.getSubId(Phone.java:3743)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.internal.telephony.emergency.EmergencyNumberTracker.isEmergencyNumberFromEccList(EmergencyNumberTracker.java:950)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.internal.telephony.emergency.EmergencyNumberTracker.isEmergencyNumber(EmergencyNumberTracker.java:741)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.phone.PhoneInterfaceManager.isEmergencyNumber(PhoneInterfaceManager.java:7856)
04-23 11:24:00.845   942  1179 D SubscriptionController: com.android.internal.telephony.ITelephony$Stub.onTransact(ITelephony.java:6626)
04-23 11:24:00.845   942  1179 D SubscriptionController: android.os.Binder.execTransactInternal(Binder.java:1159)
